Order_ID,Order_Date,Product_Category,Customer_Location,Marketing_Channel,Supplier_ID,Price,Customer_Rating
O101602,2025-05-06,Beauty,Chennai,Search Engine,Supplier_8,3904.33,2
O101603,2025-05-06,Electronics,Chennai,Direct,Supplier_15,2044.62,5
O101604,2025-05-06,Toys,Kolkata,Direct,Supplier_16,4544.34,4
O101605,2025-05-06,Electronics,Hyderabad,Referral,Supplier_18,2772.77,3
O101606,2025-05-06,Books,Kolkata,Social Media,Supplier_12,3436.6,3
O101607,2025-05-06,Beauty,Kolkata,Social Media,Supplier_4,564.56,3
O101608,2025-05-06,Toys,Mumbai,Search Engine,Supplier_16,3195.24,5
O101609,2025-05-06,Toys,Chennai,Email,Supplier_11,4407.49,2
O101610,2025-05-06,Clothing,Bangalore,Direct,Supplier_7,973.59,3
O101611,2025-05-06,Home & Kitchen,Kolkata,Search Engine,Supplier_15,3714.86,2
O101612,2025-05-06,Clothing,Mumbai,Social Media,Supplier_17,224.46,3
O101613,2025-05-06,Toys,Mumbai,Social Media,Supplier_15,4638.39,3
O101614,2025-05-06,Beauty,Chennai,Social Media,Supplier_10,4916.29,4
O101615,2025-05-06,Electronics,Chennai,Direct,Supplier_4,1835.48,5
O101616,2025-05-06,Electronics,Chennai,Direct,Supplier_17,624.66,4
O101617,2025-05-06,Beauty,Bangalore,Direct,Supplier_4,3327.02,2
O101618,2025-05-06,Toys,Mumbai,Referral,Supplier_11,246.19,2
O101619,2025-05-06,Electronics,Hyderabad,Email,Supplier_4,2464.18,5
O101620,2025-05-06,Electronics,Bangalore,Social Media,Supplier_12,1431.72,3
O101621,2025-05-06,Electronics,Delhi,Social Media,Supplier_10,2419.36,5
O101622,2025-05-06,Home & Kitchen,Kolkata,Referral,Supplier_14,189.55,3
O101623,2025-05-06,Home & Kitchen,Chennai,Social Media,Supplier_18,352.9,1
O101624,2025-05-06,Books,Mumbai,Social Media,Supplier_6,178.28,1
O101625,2025-05-06,Clothing,Kolkata,Direct,Supplier_5,3133.75,5
O101626,2025-05-06,Beauty,Bangalore,Direct,Supplier_2,2844.46,1
O101627,2025-05-06,Beauty,Delhi,Email,Supplier_13,1242.47,1
O101628,2025-05-06,Beauty,Bangalore,Social Media,Supplier_14,3268.55,2
O101629,2025-05-06,Books,Bangalore,Search Engine,Supplier_3,4432.62,3
O101630,2025-05-06,Home & Kitchen,Hyderabad,Social Media,Supplier_11,1458.88,1
O101631,2025-05-06,Toys,Kolkata,Social Media,Supplier_4,4176.77,4
O101632,2025-05-06,Toys,Hyderabad,Email,Supplier_13,3346.29,2
O101633,2025-05-06,Books,Bangalore,Search Engine,Supplier_8,265.72,3
O101634,2025-05-06,Toys,Delhi,Social Media,Supplier_8,1938.23,2
O101635,2025-05-06,Beauty,Mumbai,Search Engine,Supplier_13,2588.01,4
O101636,2025-05-06,Clothing,Mumbai,Direct,Supplier_10,3685.33,3
O101637,2025-05-06,Electronics,Kolkata,Direct,Supplier_13,1506.94,5
O101638,2025-05-06,Home & Kitchen,Chennai,Search Engine,Supplier_13,4915.38,5
O101639,2025-05-06,Home & Kitchen,Chennai,Social Media,Supplier_17,3454.24,2
O101640,2025-05-06,Books,Mumbai,Search Engine,Supplier_6,1926.79,5
O101641,2025-05-06,Home & Kitchen,Bangalore,Search Engine,Supplier_2,575.42,3
O101642,2025-05-06,Beauty,Bangalore,Direct,Supplier_17,988.7,4
O101643,2025-05-06,Toys,Hyderabad,Search Engine,Supplier_12,2489.28,4
O101644,2025-05-06,Beauty,Kolkata,Referral,Supplier_6,2524.01,5
O101645,2025-05-06,Books,Hyderabad,Referral,Supplier_5,3861.82,1
O101646,2025-05-06,Beauty,Chennai,Direct,Supplier_5,3658.27,1
O101647,2025-05-06,Toys,Mumbai,Social Media,Supplier_9,1086.24,1
O101648,2025-05-06,Clothing,Bangalore,Social Media,Supplier_3,3015.29,5
O101649,2025-05-06,Books,Mumbai,Direct,Supplier_20,201.05,5
O101650,2025-05-06,Clothing,Delhi,Social Media,Supplier_5,2052.88,5
O101651,2025-05-06,Electronics,Mumbai,Email,Supplier_7,3844.12,3
O101652,2025-05-06,Clothing,Delhi,Referral,Supplier_12,2057.59,1
O101653,2025-05-06,Electronics,Hyderabad,Email,Supplier_7,4194.42,2
O101654,2025-05-06,Electronics,Hyderabad,Email,Supplier_10,4883.16,3
O101655,2025-05-06,Clothing,Chennai,Email,Supplier_8,3075.34,3
O101656,2025-05-06,Books,Mumbai,Direct,Supplier_17,810.52,5
O101657,2025-05-06,Toys,Mumbai,Email,Supplier_5,1960.42,5
O101658,2025-05-06,Beauty,Delhi,Search Engine,Supplier_15,146.47,3
O101659,2025-05-06,Beauty,Hyderabad,Social Media,Supplier_9,3053.36,5
O101660,2025-05-06,Toys,Delhi,Direct,Supplier_11,4125.69,1
O101661,2025-05-06,Electronics,Hyderabad,Search Engine,Supplier_13,3186.71,3
O101662,2025-05-06,Electronics,Delhi,Search Engine,Supplier_18,3951.82,3
O101663,2025-05-06,Books,Hyderabad,Referral,Supplier_17,4019.53,3
O101664,2025-05-06,Home & Kitchen,Delhi,Referral,Supplier_9,4269.96,5
O101665,2025-05-06,Clothing,Hyderabad,Search Engine,Supplier_10,1406.65,3
O101666,2025-05-06,Electronics,Kolkata,Referral,Supplier_5,4369.22,2
O101667,2025-05-06,Beauty,Delhi,Social Media,Supplier_11,3305.06,2
O101668,2025-05-06,Books,Mumbai,Social Media,Supplier_15,1519.66,1
O101669,2025-05-06,Clothing,Chennai,Referral,Supplier_2,4937.74,3
O101670,2025-05-06,Books,Kolkata,Email,Supplier_20,4755.89,3
O101671,2025-05-06,Clothing,Kolkata,Search Engine,Supplier_14,2914.76,5
O101672,2025-05-06,Clothing,Delhi,Social Media,Supplier_5,4231.72,4
O101673,2025-05-06,Toys,Chennai,Referral,Supplier_6,1381.32,4
O101674,2025-05-06,Electronics,Mumbai,Referral,Supplier_15,2138.58,3
O101675,2025-05-06,Books,Kolkata,Social Media,Supplier_4,1001.46,1
O101676,2025-05-06,Books,Mumbai,Social Media,Supplier_10,2648.5,2
O101677,2025-05-06,Toys,Hyderabad,Email,Supplier_19,2530.41,3
O101678,2025-05-06,Beauty,Chennai,Referral,Supplier_9,1142.78,3
O101679,2025-05-06,Beauty,Bangalore,Referral,Supplier_10,3396.73,1
O101680,2025-05-06,Electronics,Hyderabad,Direct,Supplier_4,677.17,1
O101681,2025-05-06,Electronics,Chennai,Email,Supplier_4,402.29,4
O101682,2025-05-06,Home & Kitchen,Delhi,Social Media,Supplier_6,1986.03,3
O101683,2025-05-06,Toys,Delhi,Social Media,Supplier_8,2108.14,3
O101684,2025-05-06,Beauty,Mumbai,Search Engine,Supplier_16,1666.73,5
O101685,2025-05-06,Clothing,Kolkata,Social Media,Supplier_8,1363.94,2
O101686,2025-05-06,Books,Bangalore,Referral,Supplier_16,1760.0,5
O101687,2025-05-06,Electronics,Delhi,Social Media,Supplier_6,900.54,5
O101688,2025-05-06,Books,Chennai,Referral,Supplier_17,2076.92,2
O101689,2025-05-06,Books,Kolkata,Referral,Supplier_1,4532.56,3
O101690,2025-05-06,Home & Kitchen,Kolkata,Email,Supplier_19,1199.69,4
O101691,2025-05-06,Beauty,Chennai,Social Media,Supplier_18,3453.81,2
O101692,2025-05-06,Electronics,Kolkata,Email,Supplier_17,794.74,1
O101693,2025-05-06,Books,Delhi,Referral,Supplier_17,1834.14,3
O101694,2025-05-06,Electronics,Chennai,Social Media,Supplier_12,1673.76,2
O101695,2025-05-06,Clothing,Chennai,Social Media,Supplier_12,4691.44,2
O101696,2025-05-06,Home & Kitchen,Mumbai,Email,Supplier_6,2197.11,2
O101697,2025-05-06,Clothing,Bangalore,Email,Supplier_7,3483.28,4
O101698,2025-05-06,Electronics,Mumbai,Referral,Supplier_8,3052.07,5
O101699,2025-05-06,Electronics,Bangalore,Referral,Supplier_3,791.05,5
O101700,2025-05-06,Beauty,Chennai,Social Media,Supplier_17,4703.75,2
O101701,2025-05-06,Books,Kolkata,Social Media,Supplier_8,1794.76,2
O101702,2025-05-06,Books,Bangalore,Direct,Supplier_11,319.32,5
O101703,2025-05-06,Clothing,Chennai,Direct,Supplier_20,1572.17,4
O101704,2025-05-06,Home & Kitchen,Chennai,Search Engine,Supplier_18,1744.61,3
O101705,2025-05-06,Toys,Mumbai,Referral,Supplier_16,554.45,5
O101706,2025-05-06,Books,Mumbai,Search Engine,Supplier_13,3137.89,2
O101707,2025-05-06,Beauty,Kolkata,Search Engine,Supplier_9,1799.14,4
O101708,2025-05-06,Clothing,Hyderabad,Email,Supplier_19,3182.76,4
O101709,2025-05-06,Clothing,Delhi,Email,Supplier_7,133.03,2
O101710,2025-05-06,Toys,Hyderabad,Direct,Supplier_17,4912.04,1
O101711,2025-05-06,Beauty,Hyderabad,Search Engine,Supplier_8,935.53,4
O101712,2025-05-06,Home & Kitchen,Kolkata,Direct,Supplier_8,3330.72,5
O101713,2025-05-06,Beauty,Bangalore,Referral,Supplier_3,3607.34,1
O101714,2025-05-06,Home & Kitchen,Kolkata,Social Media,Supplier_16,940.88,3
O101715,2025-05-06,Beauty,Kolkata,Email,Supplier_12,647.39,5
O101716,2025-05-06,Beauty,Chennai,Referral,Supplier_15,847.63,2
O101717,2025-05-06,Electronics,Chennai,Referral,Supplier_4,1309.41,1
O101718,2025-05-06,Clothing,Chennai,Email,Supplier_7,924.34,5
O101719,2025-05-06,Beauty,Delhi,Email,Supplier_11,3402.6,4
O101720,2025-05-06,Toys,Bangalore,Search Engine,Supplier_5,2162.08,2
O101721,2025-05-06,Beauty,Bangalore,Direct,Supplier_13,2735.18,1
O101722,2025-05-06,Books,Chennai,Referral,Supplier_11,331.95,4
O101723,2025-05-06,Clothing,Hyderabad,Search Engine,Supplier_5,4320.12,2
O101724,2025-05-06,Books,Delhi,Search Engine,Supplier_8,935.8,2
O101725,2025-05-06,Clothing,Hyderabad,Referral,Supplier_17,1864.75,1
O101726,2025-05-06,Books,Mumbai,Referral,Supplier_11,452.32,1
O101727,2025-05-06,Beauty,Bangalore,Social Media,Supplier_19,770.29,1
O101728,2025-05-06,Beauty,Bangalore,Direct,Supplier_18,3362.42,5
O101729,2025-05-06,Electronics,Hyderabad,Referral,Supplier_10,3493.68,2
O101730,2025-05-06,Toys,Delhi,Email,Supplier_5,3417.13,3
O101731,2025-05-06,Books,Bangalore,Social Media,Supplier_1,2805.47,4
O101732,2025-05-06,Home & Kitchen,Hyderabad,Direct,Supplier_17,4767.36,1
O101733,2025-05-06,Electronics,Kolkata,Email,Supplier_17,2585.17,2
O101734,2025-05-06,Books,Kolkata,Email,Supplier_1,2302.12,4
O101735,2025-05-06,Books,Delhi,Direct,Supplier_1,1312.97,3
O101736,2025-05-06,Electronics,Hyderabad,Social Media,Supplier_9,584.36,4
O101737,2025-05-06,Beauty,Kolkata,Email,Supplier_4,2785.96,3
O101738,2025-05-06,Books,Delhi,Search Engine,Supplier_9,1642.96,1
O101739,2025-05-06,Beauty,Chennai,Direct,Supplier_14,2667.72,5
O101740,2025-05-06,Electronics,Delhi,Direct,Supplier_15,1109.98,3
O101741,2025-05-06,Beauty,Mumbai,Referral,Supplier_16,4207.05,1
O101742,2025-05-06,Clothing,Chennai,Social Media,Supplier_16,4998.52,4
O101743,2025-05-06,Home & Kitchen,Hyderabad,Search Engine,Supplier_13,1679.78,4
O101744,2025-05-06,Books,Chennai,Search Engine,Supplier_14,4227.41,4
O101745,2025-05-06,Toys,Chennai,Referral,Supplier_9,4377.63,5
O101746,2025-05-06,Home & Kitchen,Hyderabad,Email,Supplier_9,4980.76,2
O101747,2025-05-06,Beauty,Hyderabad,Email,Supplier_4,1779.33,3
O101748,2025-05-06,Books,Kolkata,Search Engine,Supplier_10,3804.6,2
O101749,2025-05-06,Beauty,Mumbai,Social Media,Supplier_3,1221.16,4
O101750,2025-05-06,Clothing,Hyderabad,Email,Supplier_9,3161.5,5
O101751,2025-05-06,Electronics,Bangalore,Direct,Supplier_19,3553.73,1
O101752,2025-05-06,Books,Bangalore,Referral,Supplier_16,3731.49,5
O101753,2025-05-06,Clothing,Mumbai,Social Media,Supplier_16,1115.14,2
O101754,2025-05-06,Clothing,Delhi,Email,Supplier_17,4258.76,4
O101755,2025-05-06,Books,Delhi,Search Engine,Supplier_18,2162.76,3
O101756,2025-05-06,Beauty,Bangalore,Referral,Supplier_10,1160.21,5
O101757,2025-05-06,Toys,Hyderabad,Email,Supplier_19,2758.4,2
O101758,2025-05-06,Clothing,Mumbai,Search Engine,Supplier_15,4330.45,2
O101759,2025-05-06,Home & Kitchen,Delhi,Email,Supplier_15,4838.73,1
O101760,2025-05-06,Clothing,Delhi,Referral,Supplier_11,3766.22,3
O101761,2025-05-06,Toys,Chennai,Direct,Supplier_8,127.55,2
O101762,2025-05-06,Beauty,Bangalore,Direct,Supplier_16,760.03,3
O101763,2025-05-06,Beauty,Hyderabad,Search Engine,Supplier_10,473.74,4
O101764,2025-05-06,Home & Kitchen,Mumbai,Direct,Supplier_9,595.95,5
O101765,2025-05-06,Clothing,Delhi,Referral,Supplier_15,1976.87,2
O101766,2025-05-06,Beauty,Chennai,Search Engine,Supplier_5,1758.62,4
O101767,2025-05-06,Toys,Bangalore,Email,Supplier_20,657.06,1
O101768,2025-05-06,Books,Bangalore,Social Media,Supplier_2,4422.95,3
O101769,2025-05-06,Electronics,Mumbai,Email,Supplier_16,3115.6,4
O101770,2025-05-06,Electronics,Delhi,Referral,Supplier_18,4002.67,3
O101771,2025-05-06,Electronics,Mumbai,Search Engine,Supplier_16,1920.59,3
O101772,2025-05-06,Clothing,Mumbai,Email,Supplier_5,2110.16,2
O101773,2025-05-06,Home & Kitchen,Kolkata,Search Engine,Supplier_1,1656.34,3
O101774,2025-05-06,Beauty,Chennai,Direct,Supplier_19,2248.29,4
O101775,2025-05-06,Books,Bangalore,Social Media,Supplier_10,3090.85,1
O101776,2025-05-06,Toys,Kolkata,Referral,Supplier_13,2515.62,2
O101777,2025-05-06,Books,Hyderabad,Email,Supplier_11,4205.79,5
O101778,2025-05-06,Toys,Bangalore,Social Media,Supplier_15,4510.68,1
O101779,2025-05-06,Clothing,Bangalore,Referral,Supplier_2,2401.45,4
O101780,2025-05-06,Electronics,Chennai,Referral,Supplier_6,1274.77,2
O101781,2025-05-06,Clothing,Hyderabad,Direct,Supplier_11,4731.44,3
O101782,2025-05-06,Home & Kitchen,Delhi,Search Engine,Supplier_15,3701.69,1
O101783,2025-05-06,Home & Kitchen,Hyderabad,Search Engine,Supplier_9,3236.62,2
O101784,2025-05-06,Toys,Delhi,Social Media,Supplier_12,3752.53,5
O101785,2025-05-06,Beauty,Hyderabad,Direct,Supplier_4,472.31,5
O101786,2025-05-06,Beauty,Mumbai,Referral,Supplier_14,431.37,5
O101787,2025-05-06,Toys,Hyderabad,Direct,Supplier_3,850.29,2
O101788,2025-05-06,Home & Kitchen,Kolkata,Direct,Supplier_17,822.51,1
O101789,2025-05-06,Home & Kitchen,Kolkata,Social Media,Supplier_13,2161.29,3
O101790,2025-05-06,Home & Kitchen,Chennai,Search Engine,Supplier_8,871.28,1
O101791,2025-05-06,Clothing,Delhi,Direct,Supplier_12,4287.18,3
O101792,2025-05-06,Home & Kitchen,Bangalore,Direct,Supplier_12,2932.67,1
O101793,2025-05-06,Books,Chennai,Direct,Supplier_12,1904.48,1
O101794,2025-05-06,Electronics,Kolkata,Email,Supplier_2,441.15,2
O101795,2025-05-06,Home & Kitchen,Kolkata,Direct,Supplier_10,2996.04,5
O101796,2025-05-06,Toys,Delhi,Direct,Supplier_9,671.01,5
O101797,2025-05-06,Electronics,Kolkata,Referral,Supplier_1,3741.78,5
O101798,2025-05-06,Clothing,Kolkata,Email,Supplier_4,4033.51,5
O101799,2025-05-06,Toys,Delhi,Direct,Supplier_14,2765.48,1
O101800,2025-05-07,Electronics,Kolkata,Direct,Supplier_16,833.05,5
O101801,2025-05-07,Toys,Bangalore,Social Media,Supplier_18,3955.63,1
O101802,2025-05-07,Clothing,Mumbai,Social Media,Supplier_2,1608.36,3
O101803,2025-05-07,Books,Chennai,Email,Supplier_6,1191.0,4
O101804,2025-05-07,Clothing,Bangalore,Referral,Supplier_3,2405.73,4
O101805,2025-05-07,Clothing,Bangalore,Email,Supplier_20,4620.97,3
O101806,2025-05-07,Toys,Mumbai,Email,Supplier_19,1557.13,1
O101807,2025-05-07,Beauty,Chennai,Social Media,Supplier_13,4537.33,5
O101808,2025-05-07,Home & Kitchen,Bangalore,Social Media,Supplier_17,362.9,2
O101809,2025-05-07,Home & Kitchen,Kolkata,Referral,Supplier_14,509.27,1
O101810,2025-05-07,Books,Mumbai,Direct,Supplier_11,3522.95,1
O101811,2025-05-07,Books,Chennai,Referral,Supplier_16,1033.9,3
O101812,2025-05-07,Home & Kitchen,Hyderabad,Direct,Supplier_11,1651.44,3
O101813,2025-05-07,Beauty,Delhi,Search Engine,Supplier_18,768.23,2
O101814,2025-05-07,Home & Kitchen,Kolkata,Social Media,Supplier_2,1728.02,5
O101815,2025-05-07,Beauty,Mumbai,Search Engine,Supplier_8,1474.25,4
O101816,2025-05-07,Books,Delhi,Search Engine,Supplier_14,3708.05,5
O101817,2025-05-07,Electronics,Hyderabad,Social Media,Supplier_2,3539.91,5
O101818,2025-05-07,Toys,Bangalore,Search Engine,Supplier_13,4779.14,1
O101819,2025-05-07,Books,Bangalore,Email,Supplier_10,3649.67,2
O101820,2025-05-07,Books,Chennai,Direct,Supplier_8,3504.61,1
O101821,2025-05-07,Clothing,Mumbai,Referral,Supplier_7,3501.6,3
O101822,2025-05-07,Clothing,Mumbai,Social Media,Supplier_13,4426.54,4
O101823,2025-05-07,Clothing,Chennai,Email,Supplier_19,1551.56,2
O101824,2025-05-07,Toys,Delhi,Referral,Supplier_15,1570.45,2
O101825,2025-05-07,Clothing,Bangalore,Referral,Supplier_2,3731.95,5
O101826,2025-05-07,Beauty,Bangalore,Referral,Supplier_5,1220.66,1
O101827,2025-05-07,Home & Kitchen,Mumbai,Search Engine,Supplier_19,4568.9,5
O101828,2025-05-07,Electronics,Mumbai,Search Engine,Supplier_1,2720.43,5
O101829,2025-05-07,Books,Chennai,Search Engine,Supplier_7,1570.61,2
O101830,2025-05-07,Beauty,Hyderabad,Search Engine,Supplier_18,3902.89,4
O101831,2025-05-07,Electronics,Delhi,Email,Supplier_1,1630.37,3
O101832,2025-05-07,Beauty,Kolkata,Search Engine,Supplier_1,4820.06,5
O101833,2025-05-07,Beauty,Hyderabad,Social Media,Supplier_7,4916.65,4
O101834,2025-05-07,Books,Hyderabad,Referral,Supplier_17,3367.3,5
O101835,2025-05-07,Home & Kitchen,Mumbai,Email,Supplier_6,656.81,4
O101836,2025-05-07,Clothing,Mumbai,Search Engine,Supplier_20,1389.72,1
O101837,2025-05-07,Toys,Mumbai,Referral,Supplier_12,2625.54,3
O101838,2025-05-07,Home & Kitchen,Hyderabad,Email,Supplier_20,4272.09,2
O101839,2025-05-07,Toys,Delhi,Referral,Supplier_15,1005.94,1
O101840,2025-05-07,Books,Mumbai,Email,Supplier_13,611.58,5
O101841,2025-05-07,Books,Bangalore,Direct,Supplier_12,464.94,5
O101842,2025-05-07,Books,Delhi,Email,Supplier_2,2584.14,3
O101843,2025-05-07,Electronics,Bangalore,Search Engine,Supplier_18,4435.03,3
O101844,2025-05-07,Toys,Delhi,Referral,Supplier_4,307.56,3
O101845,2025-05-07,Home & Kitchen,Mumbai,Referral,Supplier_10,1140.38,5
O101846,2025-05-07,Home & Kitchen,Kolkata,Referral,Supplier_11,3496.96,5
O101847,2025-05-07,Beauty,Chennai,Social Media,Supplier_6,4146.73,2
O101848,2025-05-07,Beauty,Mumbai,Social Media,Supplier_6,4056.26,3
O101849,2025-05-07,Beauty,Hyderabad,Search Engine,Supplier_9,3946.83,4
O101850,2025-05-07,Books,Kolkata,Direct,Supplier_20,736.02,2
O101851,2025-05-07,Home & Kitchen,Hyderabad,Social Media,Supplier_13,2046.46,4
O101852,2025-05-07,Toys,Delhi,Email,Supplier_5,4925.25,1
O101853,2025-05-07,Books,Hyderabad,Search Engine,Supplier_6,4945.55,3
O101854,2025-05-07,Electronics,Kolkata,Direct,Supplier_4,3051.89,2
O101855,2025-05-07,Beauty,Kolkata,Email,Supplier_6,3575.41,2
O101856,2025-05-07,Books,Mumbai,Referral,Supplier_18,4761.29,1
O101857,2025-05-07,Books,Bangalore,Social Media,Supplier_13,2304.65,1
O101858,2025-05-07,Electronics,Mumbai,Email,Supplier_3,770.65,1
O101859,2025-05-07,Clothing,Delhi,Direct,Supplier_10,3377.85,2
O101860,2025-05-07,Home & Kitchen,Hyderabad,Search Engine,Supplier_4,4804.5,5
O101861,2025-05-07,Toys,Bangalore,Email,Supplier_15,3516.31,4
O101862,2025-05-07,Clothing,Chennai,Search Engine,Supplier_12,4036.27,4
O101863,2025-05-07,Beauty,Kolkata,Referral,Supplier_15,2171.47,1
O101864,2025-05-07,Books,Bangalore,Direct,Supplier_10,572.67,5
O101865,2025-05-07,Electronics,Bangalore,Direct,Supplier_12,927.52,5
O101866,2025-05-07,Electronics,Mumbai,Social Media,Supplier_8,4915.01,1
O101867,2025-05-07,Home & Kitchen,Chennai,Direct,Supplier_3,2516.6,3
O101868,2025-05-07,Clothing,Kolkata,Email,Supplier_7,158.9,2
O101869,2025-05-07,Home & Kitchen,Delhi,Email,Supplier_18,4781.3,3
O101870,2025-05-07,Books,Delhi,Email,Supplier_3,2539.12,5
O101871,2025-05-07,Home & Kitchen,Bangalore,Referral,Supplier_15,4197.72,1
O101872,2025-05-07,Toys,Bangalore,Direct,Supplier_2,2787.44,2
O101873,2025-05-07,Electronics,Hyderabad,Direct,Supplier_15,598.34,4
O101874,2025-05-07,Electronics,Chennai,Email,Supplier_13,3116.29,5
O101875,2025-05-07,Beauty,Kolkata,Social Media,Supplier_20,4987.26,2
O101876,2025-05-07,Beauty,Bangalore,Social Media,Supplier_10,270.22,2
O101877,2025-05-07,Books,Hyderabad,Direct,Supplier_8,4224.79,3
O101878,2025-05-07,Toys,Chennai,Direct,Supplier_16,1253.86,4
O101879,2025-05-07,Clothing,Kolkata,Search Engine,Supplier_16,2029.94,3
O101880,2025-05-07,Home & Kitchen,Delhi,Direct,Supplier_2,1926.28,3
O101881,2025-05-07,Books,Hyderabad,Email,Supplier_9,4504.11,3
O101882,2025-05-07,Beauty,Chennai,Referral,Supplier_8,2571.98,3
O101883,2025-05-07,Home & Kitchen,Hyderabad,Direct,Supplier_11,2291.15,5
O101884,2025-05-07,Beauty,Bangalore,Direct,Supplier_1,4108.32,4
O101885,2025-05-07,Home & Kitchen,Mumbai,Email,Supplier_11,339.64,3
O101886,2025-05-07,Clothing,Delhi,Search Engine,Supplier_18,523.64,5
O101887,2025-05-07,Books,Bangalore,Direct,Supplier_15,206.28,5
O101888,2025-05-07,Home & Kitchen,Bangalore,Social Media,Supplier_9,3471.12,2
O101889,2025-05-07,Toys,Chennai,Social Media,Supplier_9,2675.52,2
O101890,2025-05-07,Electronics,Hyderabad,Social Media,Supplier_1,4392.51,1
O101891,2025-05-07,Toys,Delhi,Referral,Supplier_7,2542.81,5
O101892,2025-05-07,Toys,Bangalore,Referral,Supplier_12,1186.92,1
O101893,2025-05-07,Electronics,Chennai,Direct,Supplier_10,4045.22,5
O101894,2025-05-07,Toys,Delhi,Direct,Supplier_19,1542.19,3
O101895,2025-05-07,Home & Kitchen,Hyderabad,Direct,Supplier_16,4684.88,3
O101896,2025-05-07,Home & Kitchen,Bangalore,Referral,Supplier_6,1327.08,1
O101897,2025-05-07,Home & Kitchen,Kolkata,Direct,Supplier_11,921.83,3
O101898,2025-05-07,Electronics,Bangalore,Email,Supplier_19,2517.29,3
O101899,2025-05-07,Toys,Bangalore,Search Engine,Supplier_19,347.52,2
O101900,2025-05-07,Electronics,Delhi,Social Media,Supplier_18,278.42,3
O101901,2025-05-07,Home & Kitchen,Delhi,Social Media,Supplier_15,2530.47,2
O101902,2025-05-07,Toys,Delhi,Email,Supplier_16,1154.02,4
O101903,2025-05-07,Toys,Delhi,Direct,Supplier_14,145.83,5
O101904,2025-05-07,Beauty,Chennai,Referral,Supplier_8,1550.68,2
O101905,2025-05-07,Beauty,Mumbai,Direct,Supplier_8,2439.1,2
O101906,2025-05-07,Clothing,Chennai,Direct,Supplier_2,2032.01,2
O101907,2025-05-07,Books,Bangalore,Social Media,Supplier_6,763.8,5
O101908,2025-05-07,Beauty,Chennai,Social Media,Supplier_13,2940.41,5
O101909,2025-05-07,Electronics,Hyderabad,Referral,Supplier_13,3580.63,5
O101910,2025-05-07,Beauty,Kolkata,Social Media,Supplier_12,3410.14,3
O101911,2025-05-07,Clothing,Delhi,Direct,Supplier_2,2029.43,2
O101912,2025-05-07,Toys,Hyderabad,Email,Supplier_20,774.22,5
O101913,2025-05-07,Clothing,Kolkata,Referral,Supplier_12,2547.49,4
O101914,2025-05-07,Toys,Hyderabad,Email,Supplier_17,4463.12,5
O101915,2025-05-07,Toys,Bangalore,Direct,Supplier_6,2396.74,1
O101916,2025-05-07,Books,Delhi,Referral,Supplier_7,1058.84,1
O101917,2025-05-07,Beauty,Hyderabad,Email,Supplier_6,555.96,2
O101918,2025-05-07,Electronics,Bangalore,Referral,Supplier_4,4725.24,2
O101919,2025-05-07,Electronics,Delhi,Direct,Supplier_9,3740.75,2
O101920,2025-05-07,Home & Kitchen,Mumbai,Referral,Supplier_5,1633.54,3
O101921,2025-05-07,Toys,Bangalore,Direct,Supplier_10,1547.23,1
O101922,2025-05-07,Electronics,Chennai,Referral,Supplier_15,4486.57,1
O101923,2025-05-07,Books,Delhi,Referral,Supplier_8,970.08,2
O101924,2025-05-07,Toys,Hyderabad,Social Media,Supplier_4,2721.68,1
O101925,2025-05-07,Books,Kolkata,Direct,Supplier_5,3596.17,1
